Week Ending Date,Geographic aggregation,Hospital Reporting Days,Percent Hospital Reporting Days,Number Hospitals Reporting Adult COVID-19 Admissions,Number Hospitals Reporting Pediatric COVID-19 Admissions,Number Hospitals Reporting Influenza Admissions,Number Hospitals Reporting Prevalent Influenza Hospitalizations,Number Hospitals Reporting Hospitalized Influenza ICU Patients,Number Hospitals Reporting Inpatient Beds,Number Hospitals Reporting ICU Beds,Number Hospitals Reporting Inpatient Beds Occupied,Number Hospitals Reporting ICU Beds Occupied,Number Hospitals Reporting Percent Inpatient Bed Occupancy,Number Hospitals Reporting Percent ICU Bed Occupancy,Number Hospitals Reporting Percent COVID-19 Inpatient Bed Occupancy,Number Hospitals Reporting Percent Influenza Inpatient Bed Occupancy,Number Hospitals Reporting Percent COVID-19 ICU Bed Occupancy,Number Hospitals Reporting Percent Influenza ICU Bed Occupancy,Number Hospitals Reporting Total COVID-19 Admissions,Number Hospitals Reporting Prevalent COVID-19 Hospitalizations,Number Hospitals Reporting Hospitalized COVID-19 ICU Patients,Weekly Average Adult COVID-19 Admissions,Weekly Total Adult COVID-19 Admissions,Weekly Average Pediatric COVID-19 Admissions,Weekly Total Pediatric COVID-19 Admissions,Weekly Average COVID-19 Admissions,Weekly Total COVID-19 Admissions,Weekly Average Influenza Admissions,Weekly Total Influenza Admissions,Weekly Average Prevalent COVID-19 Hospitalizations,Weekly Average Prevalent Influenza Hospitalizations,Weekly Average Hospitalized COVID-19 ICU Patients,Weekly Average Hospitalized Influenza ICU Patients,Weekly Average Inpatient Beds,Weekly Average ICU Beds,Weekly Average Inpatient Beds Occupied,Weekly Average ICU Beds Occupied,Weekly Average Percent Inpatient Bed Occupancy,Weekly Average Percent ICU Bed Occupancy,Weekly Average Percent COVID-19 Inpatient Bed Occupancy,Weekly Average Percent Influenza Inpatient Bed Occupancy,Weekly Average Percent COVID-19 ICU Bed Occupancy,Weekly Average Percent Influenza ICU Bed Occupancy,Percent Adult COVID-19 Admissions,Percent Pediatric COVID-19 Admissions,Percent Hospitals Reporting Adult COVID-19 Admissions,Percent Hospitals Reporting Pediatric COVID-19 Admissions,Percent Hospitals Reporting Influenza Admissions,Percent Hospitals Reporting Prevalent Influenza Hospitalizations,Percent Hospitals Reporting Hospitalized Influenza ICU Patients,Percent Hospitals Reporting Inpatient Beds,Percent Hospitals Reporting ICU Beds,Percent Hospitals Reporting Inpatient Beds Occupied,Percent Hospitals Reporting ICU Beds Occupied,Percent Hospitals Reporting Percent Inpatient Bed Occupancy,Percent Hospitals Reporting Percent ICU Bed Occupancy,Percent Hospitals Reporting Percent COVID-19 Inpatient Bed Occupancy,Percent Hospitals Reporting Percent Influenza Inpatient Bed Occupancy,Percent Hospitals Reporting Percent COVID-19 ICU Bed Occupancy,Percent Hospitals Reporting Percent Influenza ICU Bed Occupancy,Percent Hospitals Reporting Total COVID-19 Admissions,Percent Hospitals Reporting Prevalent COVID-19 Hospitalizations,Percent Hospitals Reporting Hospitalized COVID-19 ICU Patients,Absolute Change in the Percent Hospitals Reporting Adult COVID-19 Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting Pediatric COVID-19 Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting Influenza Admissions from Prior Week ,Absolute Change in the Percent Hospitals Reporting Prevalent Influenza Hospitalizations from Prior Week ,Absolute Change in the Percent Hospitals Reporting Hospitalized Influenza ICU Patients from Prior Week ,Absolute Change in the Percent Hospitals Reporting Inpatient Beds from Prior Week ,Absolute Change in the Percent Hospitals Reporting ICU Beds from Prior Week ,Absolute Change in the Percent Hospitals Reporting Inpatient Beds Occupied from Prior Week ,Absolute Change in the Percent Hospitals Reporting ICU Beds Occupied from Prior Week ,Absolute Change in the Percent Hospitals Reporting Percent Inpatient Bed Occupancy from Prior Week ,Absolute Change in the Percent Hospitals Reporting Percent ICU Bed Occupancy from Prior Week ,Absolute Change in the Percent Hospitals Reporting Percent COVID-19 Inpatient Bed Occupancy from Prior Week ,Absolute Change in the Percent Hospitals Reporting Percent Influenza Inpatient Bed Occupancy from Prior Week ,Absolute Change in the Percent Hospitals Reporting Percent COVID-19 ICU Bed Occupancy from Prior Week ,Absolute Change in the Percent Hospitals Reporting Percent Influenza ICU Bed Occupancy from Prior Week ,Absolute Change in the Percent Hospitals Reporting Total COVID-19 Admissions from Prior Week ,Absolute Change in the Percent Hospitals Reporting Prevalent COVID-19 Hospitalizations from Prior Week ,Absolute Change in the Percent Hospitals Reporting Hospitalized COVID-19 ICU Patients from Prior Week 
2/17/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/6/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/13/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/20/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/27/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/4/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/11/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/18/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/25/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/8/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/15/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/22/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/29/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/6/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/13/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/20/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/27/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/3/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/17/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/24/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/31/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/7/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/14/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/21/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/28/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/5/2024,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/2024,MP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2023,MS,693,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,62.43,437,1.86,13,64.29,450,12.57,88,387.71,87.14,61.14,16.29,7572.14,870.57,5068.29,706.57,66.92,81.14,5.12,1.15,7.02,1.87,97.11,2.89,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,MS,693,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,50.14,351,2.43,17,52.57,368,8.14,57,362.86,58,43.71,9.57,7647,871.57,5173.57,705,67.64,80.88,4.75,0.76,5.02,1.1,95.38,4.62,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2023,MS,693,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,38.71,271,1.29,9,40,280,7.43,52,267.57,52.14,40.14,7,7635.14,869,5044.86,683.57,66.06,78.65,3.5,0.68,4.62,0.8,96.79,3.21,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/2023,MS,693,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,26.43,185,0.43,3,26.86,188,5,35,206,30.14,30.57,4,7625.86,850.14,5012.71,655.29,65.71,77.08,2.7,0.4,3.6,0.47,98.4,1.6,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023,MS,693,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,23.29,163,0.71,5,24,168,4.14,29,179.71,21.29,26.29,4.14,7621,852.14,5007,670,65.69,78.62,2.36,0.28,3.08,0.49,97.02,2.98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2023,MS,693,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,26.29,184,0.86,6,27.14,190,3,21,193.57,24.86,22.86,3.86,7634.29,852.71,5057.86,655.29,66.24,76.84,2.54,0.33,2.68,0.45,96.84,3.16,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,MS,693,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,25.29,177,1.57,11,26.86,188,4,28,208.71,28,24.86,4.14,7610.43,845.29,4992.86,648,65.59,76.65,2.74,0.37,2.94,0.49,94.15,5.85,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/25/2023,MS,693,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,21.86,153,0.57,4,22.43,157,4.57,32,187.29,30.43,19,5.71,7596.86,841.57,4934.29,613.29,64.94,72.88,2.47,0.4,2.26,0.68,97.45,2.55,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2023,MS,693,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,14,98,1,7,15,105,4.86,34,146.57,27.71,20.71,5.43,7588.57,843.29,4884.71,613.57,64.35,72.76,1.93,0.37,2.46,0.64,93.33,6.67,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2023,MS,693,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10.71,75,0,0,10.71,75,4.57,32,113.43,29.71,16.57,5,7575.57,830,4848.71,605.43,63.99,72.94,1.5,0.39,1.99,0.6,100,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/2023,MS,693,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10.29,72,0.43,3,10.71,75,3.14,22,93.71,22,14.71,2.86,7526.43,830.86,4744.57,610,63.03,73.42,1.24,0.29,1.77,0.34,96,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/25/2023,MS,690,98.57,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,11.86,83,0,0,11.86,83,2.29,16,92.43,23.43,12,4.29,7596.29,838.57,4901.71,624.71,64.5,74.48,1.22,0.31,1.43,0.51,100,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2023,MS,687,98.14,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9.29,65,0.29,2,9.57,67,2.71,19,86.43,20.43,13.86,4.29,7538.43,835.71,4835,610,64.12,72.99,1.15,0.27,1.66,0.51,97.01,2.99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2023,MS,693,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9.71,68,0.29,2,10,70,3.71,26,83.86,24.29,12.14,5.86,7541.86,838,4721.86,614.71,62.59,73.35,1.11,0.32,1.45,0.7,97.14,2.86,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/2023,MS,693,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,11.29,79,0,0,11.29,79,2.29,16,82.71,19.86,11.43,6.43,7537.71,829.86,4762.43,602.57,63.15,72.6,1.1,0.26,1.38,0.77,100,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2023,MS,693,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,11,77,0.43,3,11.43,80,4.71,33,83.86,22.29,9.86,4.86,7581.57,842.86,4836.86,630.29,63.78,74.77,1.11,0.29,1.17,0.58,96.25,3.75,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2023,MS,692,98.86,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9.29,65,0.29,2,9.57,67,2.29,16,82.29,17.71,8,2,7564.43,839,4947.71,638.29,65.39,76.08,1.09,0.23,0.95,0.24,97.01,2.99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/6/2023,MS,693,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,6.57,46,0,0,6.57,46,3,21,55.29,13.14,6.29,3.14,7583.86,848,4864.71,615.43,64.13,72.6,0.73,0.17,0.74,0.37,100,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/13/2023,MS,693,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,6,42,0.43,3,6.43,45,3.43,24,52.57,14.71,6.29,3,7548.14,846,4855.29,625.86,64.3,75.09,0.7,0.19,0.74,0.35,93.33,6.67,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/20/2023,MS,689,98.43,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,6.57,46,0.29,2,6.86,48,3.14,22,41.71,16.14,8.14,3,7516.29,831,4746.43,596.57,63.13,71.78,0.56,0.21,0.98,0.36,95.83,4.17,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/27/2023,MS,690,98.57,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,6.29,44,0.43,3,6.71,47,2.86,20,53.86,16.43,11.29,3.57,7511,825.71,4809.14,611.57,64.01,74.06,0.72,0.22,1.37,0.43,93.62,6.38,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/3/2023,MS,686,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,6,42,0.14,1,6.14,43,1.43,10,49.71,14.14,8.86,2.43,7484.14,820.57,4697.57,602.29,62.75,73.4,0.66,0.19,1.08,0.3,97.67,2.33,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2023,MS,685,97.86,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4.29,30,0.14,1,4.43,31,2.43,17,34.43,12.71,3.43,2.86,7466.43,823.71,4750.29,601.57,63.6,73.03,0.46,0.17,0.42,0.35,96.77,3.23,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6/17/2023,MS,671,95.86,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2.43,17,0,0,2.43,17,2,14,28,10.29,4.14,3,7306.29,819,4658.57,603.14,63.77,73.63,0.38,0.14,0.5,0.37,100,0,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/24/2023,MS,678,96.86,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,5.57,39,0,0,5.57,39,1.86,13,30.14,13.86,2.71,4.29,7317.57,807.71,4667.29,571.43,63.76,70.72,0.41,0.19,0.34,0.53,100,0,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2023,MS,675,96.43,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,4.71,33,0.29,2,5,35,2.14,15,39,13,5.29,3.43,7314.57,817.86,4615.29,568,63.08,69.45,0.53,0.18,0.65,0.42,94.29,5.71,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/8/2023,MS,674,96.29,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,3.57,25,0.29,2,3.86,27,2,14,42.43,13.14,7,2.43,7283.71,830.14,4496.43,600.43,61.73,72.85,0.58,0.18,0.84,0.29,92.59,7.41,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2023,MS,669,95.57,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,6.14,43,0.29,2,6.43,45,2,14,44.43,12.29,6.71,1.43,7271.71,793.86,4667.86,592.71,64.17,74.67,0.61,0.17,0.85,0.18,95.56,4.44,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/22/2023,MS,667,95.29,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,8,56,0,0,8,56,1.43,10,53,10,5.29,1.86,7258,799.43,4662.71,592.14,64.22,74.07,0.73,0.14,0.66,0.23,100,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/29/2023,MS,665,95,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,10.57,74,0.14,1,10.71,75,2.43,17,65.86,9.57,7.29,1.71,7245.71,811,4697,585.71,64.79,72.22,0.91,0.13,0.9,0.21,98.67,1.33,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8/5/2023,MS,653,93.29,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,13.86,97,0.57,4,14.43,101,1.29,9,79.57,11.71,10.71,2.14,7133,803.71,4576.29,582.29,64.14,72.46,1.11,0.16,1.33,0.27,96.04,3.96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
